Submercado
Nome;DC201804-sem3;DC201804-sem4;DC201805-sem1;DC201805-sem2;DC201805-sem3;DC201805-sem4;DC201806-sem0;DC201806-sem1;DC201806-sem2;DC201806-sem3(3 dias); ;DC201804-sem3@14/04/2018;DC201804-sem3@15/04/2018;DC201804-sem3@16/04/2018;DC201804-sem3@17/04/2018;DC201804-sem3@18/04/2018;DC201804-sem3@19/04/2018;DC201804-sem3@20/04/2018;DC201804-sem4@21/04/2018;DC201804-sem4@22/04/2018;DC201804-sem4@23/04/2018;DC201804-sem4@24/04/2018;DC201804-sem4@25/04/2018;DC201804-sem4@26/04/2018;DC201804-sem4@27/04/2018;DC201805-sem1@28/04/2018;DC201805-sem1@29/04/2018;DC201805-sem1@30/04/2018;DC201805-sem1@01/05/2018;DC201805-sem1@02/05/2018;DC201805-sem1@03/05/2018;DC201805-sem1@04/05/2018;DC201805-sem2@05/05/2018;DC201805-sem2@06/05/2018;DC201805-sem2@07/05/2018;DC201805-sem2@08/05/2018;DC201805-sem2@09/05/2018;DC201805-sem2@10/05/2018;DC201805-sem2@11/05/2018;DC201805-sem3@12/05/2018;DC201805-sem3@13/05/2018;DC201805-sem3@14/05/2018;DC201805-sem3@15/05/2018;DC201805-sem3@16/05/2018;DC201805-sem3@17/05/2018;DC201805-sem3@18/05/2018;DC201805-sem4@19/05/2018;DC201805-sem4@20/05/2018;DC201805-sem4@21/05/2018;DC201805-sem4@22/05/2018;DC201805-sem4@23/05/2018;DC201805-sem4@24/05/2018;DC201805-sem4@25/05/2018;DC201806-sem0@26/05/2018;DC201806-sem0@27/05/2018;DC201806-sem0@28/05/2018;DC201806-sem0@29/05/2018;DC201806-sem0@30/05/2018;DC201806-sem0@31/05/2018;DC201806-sem0@01/06/2018;DC201806-sem1@02/06/2018;DC201806-sem1@03/06/2018;DC201806-sem1@04/06/2018;DC201806-sem1@05/06/2018;DC201806-sem1@06/06/2018;DC201806-sem1@07/06/2018;DC201806-sem1@08/06/2018;DC201806-sem2@09/06/2018;DC201806-sem2@10/06/2018;DC201806-sem2@11/06/2018;DC201806-sem2@12/06/2018;DC201806-sem2@13/06/2018;DC201806-sem2@14/06/2018;DC201806-sem2@15/06/2018;DC201806-sem3@16/06/2018;DC201806-sem3@17/06/2018;DC201806-sem3@18/06/2018; ;Nome;DC201804-sem3;DC201804-sem4;DC201805-sem1;DC201805-sem2;DC201805-sem3;DC201805-sem4;DC201806-sem0;DC201806-sem1;DC201806-sem2;DC201806-sem3(3 dias); ;DC201804-sem3@14/04/2018;DC201804-sem3@15/04/2018;DC201804-sem3@16/04/2018;DC201804-sem3@17/04/2018;DC201804-sem3@18/04/2018;DC201804-sem3@19/04/2018;DC201804-sem3@20/04/2018;DC201804-sem4@21/04/2018;DC201804-sem4@22/04/2018;DC201804-sem4@23/04/2018;DC201804-sem4@24/04/2018;DC201804-sem4@25/04/2018;DC201804-sem4@26/04/2018;DC201804-sem4@27/04/2018;DC201805-sem1@28/04/2018;DC201805-sem1@29/04/2018;DC201805-sem1@30/04/2018;DC201805-sem1@01/05/2018;DC201805-sem1@02/05/2018;DC201805-sem1@03/05/2018;DC201805-sem1@04/05/2018;DC201805-sem2@05/05/2018;DC201805-sem2@06/05/2018;DC201805-sem2@07/05/2018;DC201805-sem2@08/05/2018;DC201805-sem2@09/05/2018;DC201805-sem2@10/05/2018;DC201805-sem2@11/05/2018;DC201805-sem3@12/05/2018;DC201805-sem3@13/05/2018;DC201805-sem3@14/05/2018;DC201805-sem3@15/05/2018;DC201805-sem3@16/05/2018;DC201805-sem3@17/05/2018;DC201805-sem3@18/05/2018;DC201805-sem4@19/05/2018;DC201805-sem4@20/05/2018;DC201805-sem4@21/05/2018;DC201805-sem4@22/05/2018;DC201805-sem4@23/05/2018;DC201805-sem4@24/05/2018;DC201805-sem4@25/05/2018;DC201806-sem0@26/05/2018;DC201806-sem0@27/05/2018;DC201806-sem0@28/05/2018;DC201806-sem0@29/05/2018;DC201806-sem0@30/05/2018;DC201806-sem0@31/05/2018;DC201806-sem0@01/06/2018;DC201806-sem1@02/06/2018;DC201806-sem1@03/06/2018;DC201806-sem1@04/06/2018;DC201806-sem1@05/06/2018;DC201806-sem1@06/06/2018;DC201806-sem1@07/06/2018;DC201806-sem1@08/06/2018;DC201806-sem2@09/06/2018;DC201806-sem2@10/06/2018;DC201806-sem2@11/06/2018;DC201806-sem2@12/06/2018;DC201806-sem2@13/06/2018;DC201806-sem2@14/06/2018;DC201806-sem2@15/06/2018;DC201806-sem3@16/06/2018;DC201806-sem3@17/06/2018;DC201806-sem3@18/06/2018
Bacia;ITABAPOANA;DC201805-sem3;12/05/2018;178,277692307692;78,566979
Bacia;ITABAPOANA;DC201805-sem3;13/05/2018;180,103846153846;79,371765
Bacia;ITABAPOANA;DC201805-sem3;14/05/2018;157,745384615385;69,518391
Bacia;ITABAPOANA;DC201805-sem3;15/05/2018;149,873461538462;66,0492345
Bacia;ITABAPOANA;DC201805-sem3;16/05/2018;162,043846153846;71,412723
Bacia;ITABAPOANA;DC201805-sem3;17/05/2018;152,435769230769;67,1784435
Bacia;ITABAPOANA;DC201805-sem3;18/05/2018;143,645769230769;63,3046905
Bacia;ITABAPOANA;DC201805-sem4;19/05/2018;146,870769230769;64,725948
Bacia;ITABAPOANA;DC201805-sem4;20/05/2018;152,945769230769;67,4032005
Bacia;ITABAPOANA;DC201805-sem4;21/05/2018;138,58;61,072206
Bacia;ITABAPOANA;DC201805-sem4;22/05/2018;149,811153846154;66,0217755
Bacia;ITABAPOANA;DC201805-sem4;23/05/2018;151,286153846154;66,671808
Bacia;ITABAPOANA;DC201805-sem4;24/05/2018;140,546923076923;61,939029
Bacia;ITABAPOANA;DC201805-sem4;25/05/2018;135,230384615385;59,5960305
Bacia;ITABAPOANA;DC201806-sem0;26/05/2018;137,495384615385;60,594216
Bacia;ITABAPOANA;DC201806-sem0;27/05/2018;141,368846153846;62,3012505
Bacia;ITABAPOANA;DC201806-sem0;28/05/2018;149,999230769231;66,104661
Bacia;ITABAPOANA;DC201806-sem0;29/05/2018;157,057307692308;69,2151555
Bacia;ITABAPOANA;DC201806-sem0;30/05/2018;155,067692307692;68,338332
Bacia;ITABAPOANA;DC201806-sem0;31/05/2018;155,394230769231;68,4822375
Bacia;ITABAPOANA;DC201806-sem0;01/06/2018;201,2845;68,2354455
Bacia;ITABAPOANA;DC201806-sem1;02/06/2018;212,0765;71,8939335
Bacia;ITABAPOANA;DC201806-sem1;03/06/2018;207,954;70,496406
Bacia;ITABAPOANA;DC201806-sem1;04/06/2018;185,8905;63,0168795
Bacia;ITABAPOANA;DC201806-sem1;05/06/2018;160,686;54,472554
Bacia;ITABAPOANA;DC201806-sem1;06/06/2018;142,223;48,213597
Bacia;ITABAPOANA;DC201806-sem1;07/06/2018;134,7025;45,6641475
Bacia;ITABAPOANA;DC201806-sem1;08/06/2018;145,514;49,329246
Bacia;ITABAPOANA;DC201806-sem2;09/06/2018;137,3415;46,5587685
Bacia;ITABAPOANA;DC201806-sem2;10/06/2018;148,8065;50,4454035
Bacia;ITABAPOANA;DC201806-sem2;11/06/2018;149,583;50,708637
Bacia;ITABAPOANA;DC201806-sem2;12/06/2018;133,4945;45,2546355
Bacia;ITABAPOANA;DC201806-sem2;13/06/2018;144,818;49,093302
Bacia;ITABAPOANA;DC201806-sem2;14/06/2018;138,547;46,967433
Bacia;ITABAPOANA;DC201806-sem2;15/06/2018;137,362;46,565718
Bacia;ITABAPOANA;DC201806-sem3;16/06/2018;133,12;45,12768
Bacia;ITABAPOANA;DC201806-sem3;17/06/2018;119,0455;40,3564245
Bacia;ITABAPOANA;DC201806-sem3;18/06/2018;113,7165;38,5498935
Bacia;PARANAIBA;DC201804-sem3;MEDIA;68,8312553574043;4819,2318386683
Bacia;PARANAIBA;DC201804-sem4;MEDIA;56,1442503171943;3930,94906204816
Bacia;PARANAIBA;DC201805-sem1;MEDIA;83,5329829075873;4699,97541926172
Bacia;PARANAIBA;DC201805-sem2;MEDIA;103,13374416918;4739,22347014843
Bacia;PARANAIBA;DC201805-sem3;MEDIA;78,6934827645712;3616,13944562895
Bacia;PARANAIBA;DC201805-sem4;MEDIA;71,147174340142;3269,36989618482
Bacia;PARANAIBA;DC201806-sem0;MEDIA;80,927139329926;3600,07016377816
Bacia;PARANAIBA;DC201806-sem1;MEDIA;100,379472455318;3581,94320306447
Bacia;PARANAIBA;DC201806-sem2;MEDIA;81,8458514281775;2920,58908112597
Bacia;PARANAIBA;DC201806-sem3(3 dias);MEDIA;74,1903787097627;2647,41103187712
Bacia;PARANAIBA;DC201804-sem3;14/04/2018;65,9633805429187;4618,437104597
Bacia;PARANAIBA;DC201804-sem3;15/04/2018;65,9601037616035;4618,207680206
Bacia;PARANAIBA;DC201804-sem3;16/04/2018;67,8761209036608;4752,357940382
Bacia;PARANAIBA;DC201804-sem3;17/04/2018;70,6321429396291;4945,321283486
Bacia;PARANAIBA;DC201804-sem3;18/04/2018;72,4624820486967;5073,472781874
Bacia;PARANAIBA;DC201804-sem3;19/04/2018;71,0690544545961;4975,91171617064
Bacia;PARANAIBA;DC201804-sem3;20/04/2018;67,8555028507253;4750,91436396251
Bacia;PARANAIBA;DC201804-sem4;21/04/2018;63,0740486446698;4416,14004922268
Bacia;PARANAIBA;DC201804-sem4;22/04/2018;58,9192983660443;4125,24451462142
Bacia;PARANAIBA;DC201804-sem4;23/04/2018;56,9038849538169;3984,13500799028
Bacia;PARANAIBA;DC201804-sem4;24/04/2018;55,8308203669064;3909,00421173595
Bacia;PARANAIBA;DC201804-sem4;25/04/2018;53,7784624897284;3765,30803222157
Bacia;PARANAIBA;DC201804-sem4;26/04/2018;52,6912419352364;3689,18610353298
Bacia;PARANAIBA;DC201804-sem4;27/04/2018;51,8119954639581;3627,62551501227
Bacia;PARANAIBA;DC201805-sem1;28/04/2018;52,1560559390937;3651,71496663699
Bacia;PARANAIBA;DC201805-sem1;29/04/2018;54,618499392014;3824,12335622126
Bacia;PARANAIBA;DC201805-sem1;30/04/2018;70,6189291416957;4944,39611721699
Bacia;PARANAIBA;DC201805-sem1;01/05/2018;111,828570319219;5138,76994730853
Bacia;PARANAIBA;DC201805-sem1;02/05/2018;112,747121463486;5180,97940238563
Bacia;PARANAIBA;DC201805-sem1;03/05/2018;111,083143606136;5104,51594244934
Bacia;PARANAIBA;DC201805-sem1;04/05/2018;110,012732850353;5055,32820261333
Bacia;PARANAIBA;DC201805-sem2;05/05/2018;111,468830735485;5122,23911841145
Bacia;PARANAIBA;DC201805-sem2;06/05/2018;112,294411762345;5160,17639112976
Bacia;PARANAIBA;DC201805-sem2;07/05/2018;109,86871368972;5048,71020389989
Bacia;PARANAIBA;DC201805-sem2;08/05/2018;105,287138058645;4838,17667836987
Bacia;PARANAIBA;DC201805-sem2;09/05/2018;100,430069189405;4614,98362970606
Bacia;PARANAIBA;DC201805-sem2;10/05/2018;93,0025060458352;4273,67068834449
Bacia;PARANAIBA;DC201805-sem2;11/05/2018;89,5845397028252;4116,60758117756
Bacia;PARANAIBA;DC201805-sem3;12/05/2018;86,858590038804;3991,34416976703
Bacia;PARANAIBA;DC201805-sem3;13/05/2018;83,7386219146576;3847,97473933295
Bacia;PARANAIBA;DC201805-sem3;14/05/2018;80,2675458178808;3688,47112160788
Bacia;PARANAIBA;DC201805-sem3;15/05/2018;77,3530434018608;3554,54329454142
Bacia;PARANAIBA;DC201805-sem3;16/05/2018;75,4245379132077;3465,92420534068
Bacia;PARANAIBA;DC201805-sem3;17/05/2018;74,255803265189;3412,21826536065
Bacia;PARANAIBA;DC201805-sem3;18/05/2018;72,9562370003982;3352,50032345207
Bacia;PARANAIBA;DC201805-sem4;19/05/2018;72,9796161760477;3353,57464824114
Bacia;PARANAIBA;DC201805-sem4;20/05/2018;72,6252662612053;3337,29148654082
Bacia;PARANAIBA;DC201805-sem4;21/05/2018;71,9320933216646;3305,43865805673
Bacia;PARANAIBA;DC201805-sem4;22/05/2018;71,2152146656759;3272,49649951222
Bacia;PARANAIBA;DC201805-sem4;23/05/2018;70,9310651461264;3259,43920111848
Bacia;PARANAIBA;DC201805-sem4;24/05/2018;70,5175986005204;3240,43949958682
Bacia;PARANAIBA;DC201805-sem4;25/05/2018;67,8293662097538;3116,90928023751
Bacia;PARANAIBA;DC201806-sem0;26/05/2018;70,6582988395666;3246,90498651852
Bacia;PARANAIBA;DC201806-sem0;27/05/2018;72,7646919217258;3343,69840377245
Bacia;PARANAIBA;DC201806-sem0;28/05/2018;75,6734578328692;3477,36262576215
Bacia;PARANAIBA;DC201806-sem0;29/05/2018;78,4675734876829;3605,75841509644
Bacia;PARANAIBA;DC201806-sem0;30/05/2018;81,7452421748995;3756,37453492184
Bacia;PARANAIBA;DC201806-sem0;31/05/2018;84,1319310322287;3866,04816249849
Bacia;PARANAIBA;DC201806-sem0;01/06/2018;109,414351535026;3904,34401787724
Bacia;PARANAIBA;DC201806-sem1;02/06/2018;109,329993966583;3901,33380063343
Bacia;PARANAIBA;DC201806-sem1;03/06/2018;107,312441882846;3829,33942970875
Bacia;PARANAIBA;DC201806-sem1;04/06/2018;104,115692667972;3715,26656359345
Bacia;PARANAIBA;DC201806-sem1;05/06/2018;100,49144283289;3585,93875636916
Bacia;PARANAIBA;DC201806-sem1;06/06/2018;97,1697407473253;3467,40706939211
Bacia;PARANAIBA;DC201806-sem1;07/06/2018;93,4873444233734;3336,00436163789
Bacia;PARANAIBA;DC201806-sem1;08/06/2018;90,7496506662335;3238,31244011654
Bacia;PARANAIBA;DC201806-sem2;09/06/2018;87,5943577678292;3125,71890206873
Bacia;PARANAIBA;DC201806-sem2;10/06/2018;85,6176801099218;3055,18309501373
Bacia;PARANAIBA;DC201806-sem2;11/06/2018;83,5315891901487;2980,74298282464
Bacia;PARANAIBA;DC201806-sem2;12/06/2018;81,7705291464076;2917,90127924152
Bacia;PARANAIBA;DC201806-sem2;13/06/2018;80,0522490074025;2856,58613467738
Bacia;PARANAIBA;DC201806-sem2;14/06/2018;78,1107012301346;2787,30390302085
Bacia;PARANAIBA;DC201806-sem2;15/06/2018;76,2438535453981;2720,68727103491
Bacia;PARANAIBA;DC201806-sem3;16/06/2018;74,6203962099344;2662,75578538362
Bacia;PARANAIBA;DC201806-sem3;17/06/2018;74,223789946976;2648,60327916748
Bacia;PARANAIBA;DC201806-sem3;18/06/2018;73,7269499723779;2630,87403108028
Bacia;TIETE;DC201804-sem3;MEDIA;54,8259553169891;500,572704798549
Bacia;TIETE;DC201804-sem4;MEDIA;61,839980628587;564,612256894854
Bacia;TIETE;DC201805-sem1;MEDIA;95,8875453889785;768,86121459891
Bacia;TIETE;DC201805-sem2;MEDIA;115,095825361114;826,903195007116
Bacia;TIETE;DC201805-sem3;MEDIA;82,5608550039325;593,156481315233
Bacia;TIETE;DC201805-sem4;MEDIA;88,2491604210557;634,023975065224
Bacia;TIETE;DC201806-sem0;MEDIA;124,982472439195;896,0438029675
Bacia;TIETE;DC201806-sem1;MEDIA;126,614769180143;896,259610020714
Bacia;TIETE;DC201806-sem2;MEDIA;80,3842600441292;569,010756213215
Bacia;TIETE;DC201806-sem3(3 dias);MEDIA;73,745747973173;522,019158958333
Bacia;TIETE;DC201804-sem3;14/04/2018;51,1343125902635;466,867216692
Bacia;TIETE;DC201804-sem3;15/04/2018;22,068900640226;201,49378559
Bacia;TIETE;DC201804-sem3;16/04/2018;39,7328214379203;362,769162552
Bacia;TIETE;DC201804-sem3;17/04/2018;72,2904449884745;660,0272329
Bacia;TIETE;DC201804-sem3;18/04/2018;67,5713743614334;616,941108194
Bacia;TIETE;DC201804-sem3;19/04/2018;70,5001255242451;643,68123306322
Bacia;TIETE;DC201804-sem3;20/04/2018;60,4849654782046;552,24067859862
Bacia;TIETE;DC201804-sem4;21/04/2018;62,3228789784993;569,0212221698
Bacia;TIETE;DC201804-sem4;22/04/2018;65,3870389004924;596,99765798782
Bacia;TIETE;DC201804-sem4;23/04/2018;63,7150512803665;581,73205321072
Bacia;TIETE;DC201804-sem4;24/04/2018;63,4904503270438;579,68139844228
Bacia;TIETE;DC201804-sem4;25/04/2018;61,6445712458613;562,82812741296
Bacia;TIETE;DC201804-sem4;26/04/2018;56,2861707263203;513,90478397184
Bacia;TIETE;DC201804-sem4;27/04/2018;60,0305222931861;548,09151506856
Bacia;TIETE;DC201805-sem1;28/04/2018;74,3127016743518;678,49086920499
Bacia;TIETE;DC201805-sem1;29/04/2018;84,0910976312308;767,76971686803
Bacia;TIETE;DC201805-sem1;30/04/2018;83,288920179998;760,4456650723
Bacia;TIETE;DC201805-sem1;01/05/2018;109,698864657985;788,12886036254
Bacia;TIETE;DC201805-sem1;02/05/2018;111,183870819843;798,79785149226
Bacia;TIETE;DC201805-sem1;03/05/2018;108,650057152856;780,59372801332
Bacia;TIETE;DC201805-sem1;04/05/2018;112,438158910814;807,80925417893
Bacia;TIETE;DC201805-sem2;05/05/2018;115,610075671297;830,59781401862
Bacia;TIETE;DC201805-sem2;06/05/2018;123,091998078301;884,3515059856
Bacia;TIETE;DC201805-sem2;07/05/2018;123,815298729545;889,54804215525
Bacia;TIETE;DC201805-sem2;08/05/2018;119,466921217262;858,30722827931
Bacia;TIETE;DC201805-sem2;09/05/2018;115,281226168544;828,23520265848
Bacia;TIETE;DC201805-sem2;10/05/2018;108,246982800434;777,69785000213
Bacia;TIETE;DC201805-sem2;11/05/2018;100,167517679845;719,65112675042
Bacia;TIETE;DC201805-sem3;12/05/2018;93,3007564186852;670,31704527189
Bacia;TIETE;DC201805-sem3;13/05/2018;87,5385598440109;628,91868227386
Bacia;TIETE;DC201805-sem3;14/05/2018;82,36835369105;591,77346025286
Bacia;TIETE;DC201805-sem3;15/05/2018;76,6011729673716;550,33928875593
Bacia;TIETE;DC201805-sem3;16/05/2018;77,8693635646357;559,4505736654
Bacia;TIETE;DC201805-sem3;17/05/2018;80,2424960286192;576,50028689771
Bacia;TIETE;DC201805-sem3;18/05/2018;80,0088117058196;574,82138748898
Bacia;TIETE;DC201805-sem4;19/05/2018;84,1537476346027;604,60058019086
Bacia;TIETE;DC201805-sem4;20/05/2018;82,82054627442;595,02222701546
Bacia;TIETE;DC201805-sem4;21/05/2018;87,6113363024095;629,44154299259
Bacia;TIETE;DC201805-sem4;22/05/2018;88,0055289860109;632,2736108673
Bacia;TIETE;DC201805-sem4;23/05/2018;88,7747508463846;637,80006686183
Bacia;TIETE;DC201805-sem4;24/05/2018;91,0949668821025;654,46960328526
Bacia;TIETE;DC201805-sem4;25/05/2018;95,2813981483507;684,54691824327
Bacia;TIETE;DC201806-sem0;26/05/2018;95,0569232898822;682,93418401
Bacia;TIETE;DC201806-sem0;27/05/2018;102,161236190712;733,9749495425
Bacia;TIETE;DC201806-sem0;28/05/2018;110,964801429499;797,223952715
Bacia;TIETE;DC201806-sem0;29/05/2018;120,590574342165;866,3800871875
Bacia;TIETE;DC201806-sem0;30/05/2018;136,511607774527;980,7643697775
Bacia;TIETE;DC201806-sem0;31/05/2018;150,85954320851;1083,8467675525
Bacia;TIETE;DC201806-sem0;01/06/2018;159,243821842957;1127,2287315875
Bacia;TIETE;DC201806-sem1;02/06/2018;154,492467103823;1093,595630385
Bacia;TIETE;DC201806-sem1;03/06/2018;146,835166451606;1039,39240164
Bacia;TIETE;DC201806-sem1;04/06/2018;135,20380696544;957,058264915
Bacia;TIETE;DC201806-sem1;05/06/2018;123,257611763442;872,4955213875
Bacia;TIETE;DC201806-sem1;06/06/2018;114,199654073088;808,37755411
Bacia;TIETE;DC201806-sem1;07/06/2018;108,510049848954;768,1029282025
Bacia;TIETE;DC201806-sem1;08/06/2018;103,801372793819;734,771926705
Bacia;TIETE;DC201806-sem2;09/06/2018;97,9976362501579;693,68939988
Bacia;TIETE;DC201806-sem2;10/06/2018;91,4629127586622;647,4324839925
Bacia;TIETE;DC201806-sem2;11/06/2018;83,3838653933796;590,243864625
Bacia;TIETE;DC201806-sem2;12/06/2018;76,8933393833471;544,2998065325
Bacia;TIETE;DC201806-sem2;13/06/2018;73,0707036668374;517,24076738
Bacia;TIETE;DC201806-sem2;14/06/2018;67,4979045773521;477,79296227
Bacia;TIETE;DC201806-sem2;15/06/2018;72,3783881484055;512,3401192125
Bacia;TIETE;DC201806-sem3;16/06/2018;72,4874140067137;513,11187336
Bacia;TIETE;DC201806-sem3;17/06/2018;73,1256418530044;517,6296546925
Bacia;TIETE;DC201806-sem3;18/06/2018;75,6234351179196;535,3106190225
Bacia;ALTO PARANA;DC201804-sem3;MEDIA;69,3126316365611;2872,40958157286
Bacia;ALTO PARANA;DC201804-sem4;MEDIA;72,1508187944586;2990,02791165429
Bacia;ALTO PARANA;DC201805-sem1;MEDIA;126,922911050753;4331,73734445714
Bacia;ALTO PARANA;DC201805-sem2;MEDIA;182,935107960257;5240,09000508571
Bacia;ALTO PARANA;DC201805-sem3;MEDIA;152,63553007123;4372,17286755571
Bacia;ALTO PARANA;DC201805-sem4;MEDIA;161,388510818693;4622,89787841286
Bacia;ALTO PARANA;DC201806-sem0;MEDIA;199,576161920793;5575,48382430286
Bacia;ALTO PARANA;DC201806-sem1;MEDIA;249,69430406944;5915,05356377
Bacia;ALTO PARANA;DC201806-sem2;MEDIA;184,683447617652;4374,99961831857
Bacia;ALTO PARANA;DC201806-sem3(3 dias);MEDIA;148,406168616101;3515,62058986333
Bacia;ALTO PARANA;DC201804-sem3;14/04/2018;69,8492544090857;2894,647958
Bacia;ALTO PARANA;DC201804-sem3;15/04/2018;67,2649550963074;2787,551085
Bacia;ALTO PARANA;DC201804-sem3;16/04/2018;67,1597774860563;2783,192382
Bacia;ALTO PARANA;DC201804-sem3;17/04/2018;68,1305758368246;2823,423584
Bacia;ALTO PARANA;DC201804-sem3;18/04/2018;69,5478619209342;2882,157844
Bacia;ALTO PARANA;DC201804-sem3;19/04/2018;71,8313323067261;2976,78795774
Bacia;ALTO PARANA;DC201804-sem3;20/04/2018;71,4047102479122;2959,10816027
Bacia;ALTO PARANA;DC201804-sem4;21/04/2018;69,6131058243796;2884,86163996
Bacia;ALTO PARANA;DC201804-sem4;22/04/2018;68,4241632793501;2835,59024631
Bacia;ALTO PARANA;DC201804-sem4;23/04/2018;67,1173490803559;2781,43409125
Bacia;ALTO PARANA;DC201804-sem4;24/04/2018;66,138334852106;2740,86241213
Bacia;ALTO PARANA;DC201804-sem4;25/04/2018;70,7461983386259;2931,81853249
Bacia;ALTO PARANA;DC201804-sem4;26/04/2018;81,7151471411724;3386,3866667
Bacia;ALTO PARANA;DC201804-sem4;27/04/2018;81,3010433379138;3369,22564274
Bacia;ALTO PARANA;DC201805-sem1;28/04/2018;81,3549983603337;3371,46161214
Bacia;ALTO PARANA;DC201805-sem1;29/04/2018;77,9392806613625;3229,90963215
Bacia;ALTO PARANA;DC201805-sem1;30/04/2018;99,888144063474;4139,50033809
Bacia;ALTO PARANA;DC201805-sem1;01/05/2018;158,687050027948;4545,51580645
Bacia;ALTO PARANA;DC201805-sem1;02/05/2018;169,598833752163;4858,07871178
Bacia;ALTO PARANA;DC201805-sem1;03/05/2018;175,483788214845;5026,65046055
Bacia;ALTO PARANA;DC201805-sem1;04/05/2018;179,826646828091;5151,04960004
Bacia;ALTO PARANA;DC201805-sem2;05/05/2018;185,218739924472;5305,50356711
Bacia;ALTO PARANA;DC201805-sem2;06/05/2018;188,463882773216;5398,45915555
Bacia;ALTO PARANA;DC201805-sem2;07/05/2018;188,873632295368;5410,19623762
Bacia;ALTO PARANA;DC201805-sem2;08/05/2018;186,442191746633;5340,54876831
Bacia;ALTO PARANA;DC201805-sem2;09/05/2018;182,209523806099;5219,30598874
Bacia;ALTO PARANA;DC201805-sem2;10/05/2018;177,242131165431;5077,01736619
Bacia;ALTO PARANA;DC201805-sem2;11/05/2018;172,096071891425;4929,61092208
Bacia;ALTO PARANA;DC201805-sem3;12/05/2018;167,290640112463;4791,96159213
Bacia;ALTO PARANA;DC201805-sem3;13/05/2018;162,137991326721;4644,36639456
Bacia;ALTO PARANA;DC201805-sem3;14/05/2018;152,422429240153;4366,06869462
Bacia;ALTO PARANA;DC201805-sem3;15/05/2018;147,542926156684;4226,29762704
Bacia;ALTO PARANA;DC201805-sem3;16/05/2018;145,936492630408;4180,28209531
Bacia;ALTO PARANA;DC201805-sem3;17/05/2018;146,30811353854;4190,92700119
Bacia;ALTO PARANA;DC201805-sem3;18/05/2018;146,81030985149;4205,31217804
Bacia;ALTO PARANA;DC201805-sem4;19/05/2018;148,546342325266;4255,04001058
Bacia;ALTO PARANA;DC201805-sem4;20/05/2018;147,366244687074;4221,23666956
Bacia;ALTO PARANA;DC201805-sem4;21/05/2018;153,986984490127;4410,88464285
Bacia;ALTO PARANA;DC201805-sem4;22/05/2018;164,636295626994;4715,92914454
Bacia;ALTO PARANA;DC201805-sem4;23/05/2018;169,665021268808;4859,97462202
Bacia;ALTO PARANA;DC201805-sem4;24/05/2018;172,677579078015;4946,26792155
Bacia;ALTO PARANA;DC201805-sem4;25/05/2018;172,840909263685;4950,94643779
Bacia;ALTO PARANA;DC201806-sem0;26/05/2018;177,991288362954;5098,47662126
Bacia;ALTO PARANA;DC201806-sem0;27/05/2018;181,772394275011;5206,78461921
Bacia;ALTO PARANA;DC201806-sem0;28/05/2018;187,634117762593;5374,69092764
Bacia;ALTO PARANA;DC201806-sem0;29/05/2018;195,087801089346;5588,19817585
Bacia;ALTO PARANA;DC201806-sem0;30/05/2018;199,057563525656;5701,91015108
Bacia;ALTO PARANA;DC201806-sem0;31/05/2018;207,115873150506;5932,73663482
Bacia;ALTO PARANA;DC201806-sem0;01/06/2018;258,581868248632;6125,59268026
Bacia;ALTO PARANA;DC201806-sem1;02/06/2018;263,430559652104;6240,45420853
Bacia;ALTO PARANA;DC201806-sem1;03/06/2018;263,26205386079;6236,46244434
Bacia;ALTO PARANA;DC201806-sem1;04/06/2018;260,601739845291;6173,44178411
Bacia;ALTO PARANA;DC201806-sem1;05/06/2018;254,638392873101;6032,17497832
Bacia;ALTO PARANA;DC201806-sem1;06/06/2018;245,95365624755;5826,44068046
Bacia;ALTO PARANA;DC201806-sem1;07/06/2018;236,310910241262;5598,01192498
Bacia;ALTO PARANA;DC201806-sem1;08/06/2018;223,66243078011;5298,37980565
Bacia;ALTO PARANA;DC201806-sem2;09/06/2018;214,049078514365;5070,64736381
Bacia;ALTO PARANA;DC201806-sem2;10/06/2018;204,036033822782;4833,44653575
Bacia;ALTO PARANA;DC201806-sem2;11/06/2018;193,516524235684;4584,24796911
Bacia;ALTO PARANA;DC201806-sem2;12/06/2018;183,532653013627;4347,73823665
Bacia;ALTO PARANA;DC201806-sem2;13/06/2018;174,112832448703;4124,5904023
Bacia;ALTO PARANA;DC201806-sem2;14/06/2018;165,472017020766;3919,89656164
Bacia;ALTO PARANA;DC201806-sem2;15/06/2018;158,064946144402;3744,42911897
Bacia;ALTO PARANA;DC201806-sem3;16/06/2018;152,076956841606;3602,57855655
Bacia;ALTO PARANA;DC201806-sem3;17/06/2018;147,720030505065;3499,36653996
Bacia;ALTO PARANA;DC201806-sem3;18/06/2018;145,42145433732;3444,91515308
Bacia;BAIXO PARANA;DC201804-sem3;MEDIA;101,075911229904;14022,430366
Bacia;BAIXO PARANA;DC201804-sem4;MEDIA;106,99452550396;14843,529632
Bacia;BAIXO PARANA;DC201805-sem1;MEDIA;188,996466764967;23105,353894
Bacia;BAIXO PARANA;DC201805-sem2;MEDIA;257,645255061286;28313,591912
Bacia;BAIXO PARANA;DC201805-sem3;MEDIA;229,116820193506;25178,496478
Bacia;BAIXO PARANA;DC201805-sem4;MEDIA;220,597937738127;24242,324914
